"City","date","percipitation"
"Cologne",2020-11-09,0
"Cologne",2020-11-10,0
"Cologne",2020-11-11,40
"Cologne",2020-11-12,0
"Cologne",2020-11-13,0
"Cologne",2020-11-14,0
"Cologne",2020-11-15,40
"Cologne",2020-11-16,1
"Cologne",2020-11-17,0
"Cologne",2020-11-18,2
"Cologne",2020-11-19,11
"Cologne",2020-11-20,0
"Cologne",2020-11-21,0
"Cologne",2020-11-22,4
"Cologne",2020-11-23,0
"Cologne",2020-11-24,0
"Cologne",2020-11-25,0
"Cologne",2020-11-26,0
"Cologne",2020-11-27,0
"Cologne",2020-11-28,0
"Cologne",2020-11-29,0
"Cologne",2020-11-30,186
"Cologne",2020-12-01,57
"Cologne",2020-12-02,2
"Cologne",2020-12-03,2
"Cologne",2020-12-04,6
"Cologne",2020-12-05,0
"Cologne",2020-12-06,44
"Cologne",2020-12-07,62
"Cologne",2020-12-08,2
"Cologne",2020-12-09,0
"Cologne",2020-12-10,0
"Cologne",2020-12-11,16
"Cologne",2020-12-12,33
"Cologne",2020-12-13,11
"Cologne",2020-12-14,67
"Cologne",2020-12-15,83
"Cologne",2020-12-16,0
"Cologne",2020-12-17,10
"Cologne",2020-12-18,0
"Cologne",2020-12-19,0
"Cologne",2020-12-20,0
"Cologne",2020-12-21,67
"Cologne",2020-12-22,73
"Cologne",2020-12-23,84
"Cologne",2020-12-24,19
"Cologne",2020-12-25,0
"Cologne",2020-12-26,0
"Cologne",2020-12-27,20
"Cologne",2020-12-28,9
"Cologne",2020-12-29,1
"Cologne",2020-12-30,39
"Cologne",2020-12-31,38
"Cologne",2021-01-01,0
"Cologne",2021-01-02,0
"Cologne",2021-01-03,4
"Cologne",2021-01-04,0
"Cologne",2021-01-05,21
"Cologne",2021-01-06,0
"Cologne",2021-01-07,90
"Cologne",2021-01-08,10
"Cologne",2021-01-09,14
"Cologne",2021-01-10,0
"Cologne",2021-01-11,30
"Cologne",2021-01-12,42
"Cologne",2021-01-13,0
"Cologne",2021-01-14,0
"Cologne",2021-01-15,0
"Cologne",2021-01-16,17
"Cologne",2021-01-17,31
"Cologne",2021-01-18,4
"Cologne",2021-01-19,55
"Cologne",2021-01-20,14
"Cologne",2021-01-21,40
"Cologne",2021-01-22,1
"Cologne",2021-01-23,151
"Cologne",2021-01-24,51
"Cologne",2021-01-25,14
"Cologne",2021-01-26,9
"Cologne",2021-01-27,46
"Cologne",2021-01-28,293
"Cologne",2021-01-29,31
"Cologne",2021-01-30,0
"Cologne",2021-01-31,3
"Cologne",2021-02-01,7
"Cologne",2021-02-02,39
"Cologne",2021-02-03,133
"Cologne",2021-02-04,0
"Cologne",2021-02-05,2
"Cologne",2021-02-06,185
"Cologne",2021-02-07,39
"Cologne",2021-02-08,2
"Cologne",2021-02-09,0
"Cologne",2021-02-10,0
"Cologne",2021-02-11,0
"Cologne",2021-02-12,0
"Cologne",2021-02-13,0
"Cologne",2021-02-14,0
"Cologne",2021-02-15,19
"Cologne",2021-02-16,5
"Cologne",2021-02-17,0
"Cologne",2021-02-18,19
"Cologne",2021-02-19,0
"Cologne",2021-02-20,0
"Cologne",2021-02-21,0
"Cologne",2021-02-22,0
"Cologne",2021-02-23,0
"Cologne",2021-02-24,0
"Cologne",2021-02-25,18
"Cologne",2021-02-26,7
"Cologne",2021-02-27,0
"Cologne",2021-02-28,0
"Cologne",2021-03-01,0
"Cologne",2021-03-02,0
"Cologne",2021-03-03,3
"Cologne",2021-03-04,84
"Cologne",2021-03-05,0
"Cologne",2021-03-06,0
"Cologne",2021-03-07,0
"Cologne",2021-03-08,0
"Cologne",2021-03-09,28
"Cologne",2021-03-10,21
"Cologne",2021-03-11,35
"Cologne",2021-03-12,33
"Cologne",2021-03-13,57
"Cologne",2021-03-14,86
"Cologne",2021-03-15,17
"Cologne",2021-03-16,46
"Cologne",2021-03-17,5
"Cologne",2021-03-18,30
"Cologne",2021-03-19,0
"Cologne",2021-03-20,6
"Cologne",2021-03-21,3
"Cologne",2021-03-22,0
"Cologne",2021-03-23,0
"Cologne",2021-03-24,0
"Cologne",2021-03-25,0
"Cologne",2021-03-26,15
"Cologne",2021-03-27,6
"Cologne",2021-03-28,0
"Cologne",2021-03-29,0
"Cologne",2021-03-30,0
"Cologne",2021-03-31,0
"Cologne",2021-04-01,0
"Cologne",2021-04-02,0
"Cologne",2021-04-03,0
"Cologne",2021-04-04,0
"Cologne",2021-04-05,52
"Cologne",2021-04-06,24
"Cologne",2021-04-07,32
"Cologne",2021-04-08,0
"Cologne",2021-04-09,38
"Cologne",2021-04-10,64
"Cologne",2021-04-11,77
"Cologne",2021-04-12,21
"Cologne",2021-04-13,0
"Cologne",2021-04-14,0
"Cologne",2021-04-15,0
"Cologne",2021-04-16,0
"Cologne",2021-04-17,0
"Cologne",2021-04-18,21
"Cologne",2021-04-19,38
"Cologne",2021-04-20,0
"Cologne",2021-04-21,0
"Cologne",2021-04-22,0
"Cologne",2021-04-23,0
"Cologne",2021-04-24,0
"Cologne",2021-04-25,0
"Cologne",2021-04-26,0
"Cologne",2021-04-27,0
"Cologne",2021-04-28,0
"Cologne",2021-04-29,2
"Cologne",2021-04-30,1
"Cologne",2021-05-01,0
"Cologne",2021-05-02,0
"Cologne",2021-05-03,11
"Cologne",2021-05-04,8
"Cologne",2021-05-05,23
"Cologne",2021-05-06,29
"Cologne",2021-05-07,52
"Cologne",2021-05-08,0
"Cologne",2021-05-09,7
"Cologne",2021-05-10,18
"Cologne",2021-05-11,13
"Cologne",2021-05-12,5
"Cologne",2021-05-13,0
"Cologne",2021-05-14,5
"Cologne",2021-05-15,49
"Cologne",2021-05-16,66
"Cologne",2021-05-17,99
"Cologne",2021-05-18,98
"Cologne",2021-05-19,21
"Cologne",2021-05-20,0
"Cologne",2021-05-21,13
"Cologne",2021-05-22,14
"Cologne",2021-05-23,0
"Cologne",2021-05-24,15
"Cologne",2021-05-25,91
"Cologne",2021-05-26,33
"Cologne",2021-05-27,58
"Cologne",2021-05-28,0
"Cologne",2021-05-29,0
"Cologne",2021-05-30,0
"Cologne",2021-05-31,0
"Cologne",2021-06-01,0
"Cologne",2021-06-02,0
"Cologne",2021-06-03,29
"Cologne",2021-06-04,315
"Cologne",2021-06-05,5
"Cologne",2021-06-06,1
"Cologne",2021-06-07,0
"Cologne",2021-06-08,0
"Cologne",2021-06-09,0
"Cologne",2021-06-10,0
"Cologne",2021-06-11,0
"Cologne",2021-06-12,0
"Cologne",2021-06-13,0
"Cologne",2021-06-14,0
"Cologne",2021-06-15,0
"Cologne",2021-06-16,0
"Cologne",2021-06-17,0
"Cologne",2021-06-18,0
"Cologne",2021-06-19,407
"Cologne",2021-06-20,4
"Cologne",2021-06-21,4
"Cologne",2021-06-22,92
"Cologne",2021-06-23,1
"Cologne",2021-06-24,0
"Cologne",2021-06-25,0
"Cologne",2021-06-26,0
"Cologne",2021-06-27,8
"Cologne",2021-06-28,27
"Cologne",2021-06-29,289
"Cologne",2021-06-30,6
"Cologne",2021-07-01,49
"Cologne",2021-07-02,0
"Cologne",2021-07-03,18
"Cologne",2021-07-04,207
"Cologne",2021-07-05,22
"Cologne",2021-07-06,29
"Cologne",2021-07-07,0
"Cologne",2021-07-08,43
"Cologne",2021-07-09,0
"Cologne",2021-07-10,164
"Cologne",2021-07-11,0
"Cologne",2021-07-12,44
"Cologne",2021-07-13,116
"Cologne",2021-07-14,1535
"Cologne",2021-07-15,0
"Cologne",2021-07-16,0
"Cologne",2021-07-17,0
"Cologne",2021-07-18,0
"Cologne",2021-07-19,0
"Cologne",2021-07-20,0
"Cologne",2021-07-21,0
"Cologne",2021-07-22,0
"Cologne",2021-07-23,0
"Cologne",2021-07-24,38
"Cologne",2021-07-25,2
"Cologne",2021-07-26,24
"Cologne",2021-07-27,12
"Cologne",2021-07-28,30
"Cologne",2021-07-29,0
"Cologne",2021-07-30,10
"Cologne",2021-07-31,6
"Cologne",2021-08-01,39
"Cologne",2021-08-02,3
"Cologne",2021-08-03,8
"Cologne",2021-08-04,0
"Cologne",2021-08-05,14
"Cologne",2021-08-06,21
"Cologne",2021-08-07,1
"Cologne",2021-08-08,65
"Cologne",2021-08-09,65
"Cologne",2021-08-10,28
"Cologne",2021-08-11,0
"Cologne",2021-08-12,0
"Cologne",2021-08-13,0
"Cologne",2021-08-14,0
"Cologne",2021-08-15,0
"Cologne",2021-08-16,72
"Cologne",2021-08-17,45
"Cologne",2021-08-18,28
"Cologne",2021-08-19,0
"Cologne",2021-08-20,0
"Cologne",2021-08-21,40
"Cologne",2021-08-22,1
"Cologne",2021-08-23,3
"Cologne",2021-08-24,0
"Cologne",2021-08-25,5
"Cologne",2021-08-26,66
"Cologne",2021-08-27,77
"Cologne",2021-08-28,41
"Cologne",2021-08-29,44
"Cologne",2021-08-30,0
"Cologne",2021-08-31,0
"Cologne",2021-09-01,0
"Cologne",2021-09-02,0
"Cologne",2021-09-03,0
"Cologne",2021-09-04,0
"Cologne",2021-09-05,0
"Cologne",2021-09-06,0
"Cologne",2021-09-07,0
"Cologne",2021-09-08,0
"Cologne",2021-09-09,16
"Cologne",2021-09-10,3
"Cologne",2021-09-11,0
"Cologne",2021-09-12,0
"Cologne",2021-09-13,0
"Cologne",2021-09-14,5
"Cologne",2021-09-15,53
"Cologne",2021-09-16,0
"Cologne",2021-09-17,0
"Cologne",2021-09-18,0
"Cologne",2021-09-19,0
"Cologne",2021-09-20,0
"Cologne",2021-09-21,0
"Cologne",2021-09-22,0
"Cologne",2021-09-23,0
"Cologne",2021-09-24,0
"Cologne",2021-09-25,2
"Cologne",2021-09-26,0
"Cologne",2021-09-27,56
"Cologne",2021-09-28,0
"Cologne",2021-09-29,78
"Cologne",2021-09-30,0
"Cologne",2021-10-01,34
"Cologne",2021-10-02,11
"Cologne",2021-10-03,17
"Cologne",2021-10-04,1
"Cologne",2021-10-05,55
"Cologne",2021-10-06,24
"Cologne",2021-10-07,0
"Cologne",2021-10-08,0
"Cologne",2021-10-09,0
"Cologne",2021-10-10,1
"Cologne",2021-10-11,37
"Cologne",2021-10-12,79
"Cologne",2021-10-13,18
"Cologne",2021-10-14,6
"Cologne",2021-10-15,5
"Cologne",2021-10-16,0
"Cologne",2021-10-17,0
"Cologne",2021-10-18,40
"Cologne",2021-10-19,5
"Cologne",2021-10-20,35
"Cologne",2021-10-21,69
"Cologne",2021-10-22,3
"Cologne",2021-10-23,0
"Cologne",2021-10-24,0
"Cologne",2021-10-25,27
"Cologne",2021-10-26,0
"Cologne",2021-10-27,0
"Cologne",2021-10-28,0
"Cologne",2021-10-29,3
"Cologne",2021-10-30,20
"Cologne",2021-10-31,116
"Cologne",2021-11-01,0
"Cologne",2021-11-02,27
"Cologne",2021-11-03,46
"Cologne",2021-11-04,6
"Cologne",2021-11-05,0
"Cologne",2021-11-06,0
"Cologne",2021-11-07,8
"Cologne",2021-11-08,0
"Cologne",2021-11-09,0
"Cologne",2021-11-10,0
"Cologne",2021-11-11,0
"Cologne",2021-11-12,10
"Cologne",2021-11-13,59
"Cologne",2021-11-14,0
"Cologne",2021-11-15,0
"Cologne",2021-11-16,1
"Cologne",2021-11-17,2
"Cologne",2021-11-18,2
"Cologne",2021-11-19,1
"Cologne",2021-11-20,1
"Cologne",2021-11-21,20
"Cologne",2021-11-22,0
"Cologne",2021-11-23,0
"Cologne",2021-11-24,0
"Cologne",2021-11-25,10
"Cologne",2021-11-26,46
"Cologne",2021-11-27,0
"Cologne",2021-11-28,0
"Cologne",2021-11-29,36
"Cologne",2021-11-30,54
"Cologne",2021-12-01,42
"Cologne",2021-12-02,0
"Cologne",2021-12-03,15
"Cologne",2021-12-04,42
"Cologne",2021-12-05,21
"Cologne",2021-12-06,111
"Cologne",2021-12-07,7
"Cologne",2021-12-08,0
"Cologne",2021-12-09,5
"Cologne",2021-12-10,0
"Cologne",2021-12-11,8
"Cologne",2021-12-12,96
"Cologne",2021-12-13,0
"Cologne",2021-12-14,0
"Cologne",2021-12-15,0
"Cologne",2021-12-16,0
"Cologne",2021-12-17,1
"Cologne",2021-12-18,3
"Cologne",2021-12-19,2
"Cologne",2021-12-20,0
"Cologne",2021-12-21,0
"Cologne",2021-12-22,0
"Cologne",2021-12-23,25
"Cologne",2021-12-24,43
"Cologne",2021-12-25,54
"Cologne",2021-12-26,12
"Cologne",2021-12-27,35
"Cologne",2021-12-28,181
"Cologne",2021-12-29,72
"Cologne",2021-12-30,0
"Cologne",2021-12-31,0
"Cologne",2022-01-01,3
"Cologne",2022-01-02,147
"Cologne",2022-01-03,102
"Cologne",2022-01-04,138
"Cologne",2022-01-05,18
"Cologne",2022-01-06,9
"Cologne",2022-01-07,19
"Cologne",2022-01-08,162
"Cologne",2022-01-09,8
"Cologne",2022-01-10,0
"Cologne",2022-01-11,0
"Cologne",2022-01-12,0
"Cologne",2022-01-13,0
"Cologne",2022-01-14,0
"Cologne",2022-01-15,0
"Cologne",2022-01-16,8
"Cologne",2022-01-17,4
"Cologne",2022-01-18,0
"Cologne",2022-01-19,21
"Cologne",2022-01-20,2
"Cologne",2022-01-21,6
"Cologne",2022-01-22,5
"Cologne",2022-01-23,0
"Cologne",2022-01-24,0
"Cologne",2022-01-25,0
"Cologne",2022-01-26,0
"Cologne",2022-01-27,14
"Cologne",2022-01-28,0
"Cologne",2022-01-29,24
"Cologne",2022-01-30,23
"Cologne",2022-01-31,84
"Cologne",2022-02-01,33
"Cologne",2022-02-02,7
"Cologne",2022-02-03,0
"Cologne",2022-02-04,19
"Cologne",2022-02-05,8
"Cologne",2022-02-06,157
"Cologne",2022-02-07,7
"Cologne",2022-02-08,3
"Cologne",2022-02-09,0
"Cologne",2022-02-10,73
"Cologne",2022-02-11,1
"Cologne",2022-02-12,0
"Cologne",2022-02-13,0
"Cologne",2022-02-14,0
"Cologne",2022-02-15,57
"Cologne",2022-02-16,28
"Cologne",2022-02-17,10
"Cologne",2022-02-18,30
"Cologne",2022-02-19,2
"Cologne",2022-02-20,101
"Cologne",2022-02-21,37
"Cologne",2022-02-22,19
"Cologne",2022-02-23,0
"Cologne",2022-02-24,34
"Cologne",2022-02-25,14
"Cologne",2022-02-26,0
"Cologne",2022-02-27,0
"Cologne",2022-02-28,0
"Cologne",2022-03-01,0
"Cologne",2022-03-02,0
"Cologne",2022-03-03,0
"Cologne",2022-03-04,0
"Cologne",2022-03-05,0
"Cologne",2022-03-06,0
"Cologne",2022-03-07,0
"Cologne",2022-03-08,0
"Cologne",2022-03-09,0
"Cologne",2022-03-10,0
"Cologne",2022-03-11,0
"Cologne",2022-03-12,0
"Cologne",2022-03-13,86
"Cologne",2022-03-14,1
"Cologne",2022-03-15,8
"Cologne",2022-03-16,17
"Cologne",2022-03-17,17
"Cologne",2022-03-18,0
"Cologne",2022-03-19,0
"Cologne",2022-03-20,0
"Cologne",2022-03-21,0
"Cologne",2022-03-22,0
"Cologne",2022-03-23,0
"Cologne",2022-03-24,0
"Cologne",2022-03-25,0
"Cologne",2022-03-26,0
"Cologne",2022-03-27,0
"Cologne",2022-03-28,0
"Cologne",2022-03-29,1
"Cologne",2022-03-30,27
"Cologne",2022-03-31,101
"Cologne",2022-04-01,26
"Cologne",2022-04-02,0
"Cologne",2022-04-03,0
"Cologne",2022-04-04,59
"Cologne",2022-04-05,41
"Cologne",2022-04-06,7
"Cologne",2022-04-07,101
"Cologne",2022-04-08,0
"Cologne",2022-04-09,18
"Cologne",2022-04-10,0
"Cologne",2022-04-11,0
"Cologne",2022-04-12,0
"Cologne",2022-04-13,1
"Cologne",2022-04-14,0
"Cologne",2022-04-15,0
"Cologne",2022-04-16,0
"Cologne",2022-04-17,0
"Cologne",2022-04-18,0
"Cologne",2022-04-19,0
"Cologne",2022-04-20,0
"Cologne",2022-04-21,0
"Cologne",2022-04-22,0
"Cologne",2022-04-23,0
"Cologne",2022-04-24,90
"Cologne",2022-04-25,34
"Cologne",2022-04-26,79
"Cologne",2022-04-27,0
"Cologne",2022-04-28,0
"Cologne",2022-04-29,1
"Cologne",2022-04-30,0
"Cologne",2022-05-01,0
"Cologne",2022-05-02,0
"Cologne",2022-05-03,0
"Cologne",2022-05-04,0
"Cologne",2022-05-05,0
"Cologne",2022-05-06,0
"Cologne",2022-05-07,0
"Cologne",2022-05-08,0
"Cologne",2022-05-09,0
"Cologne",2022-05-10,0
"Cologne",2022-05-11,0
"Cologne",2022-05-12,0
"Cologne",2022-05-13,0
"Cologne",2022-05-14,0
"Cologne",2022-05-15,0
"Cologne",2022-05-16,47
"Cologne",2022-05-17,0
"Cologne",2022-05-18,0
"Cologne",2022-05-19,138
"Cologne",2022-05-20,112
"Cologne",2022-05-21,0
"Cologne",2022-05-22,0
"Cologne",2022-05-23,142
"Cologne",2022-05-24,26
"Cologne",2022-05-25,0
"Cologne",2022-05-26,13
"Cologne",2022-05-27,25
"Cologne",2022-05-28,0
"Cologne",2022-05-29,73
"Cologne",2022-05-30,1
"Cologne",2022-05-31,32
"Cologne",2022-06-01,0
"Cologne",2022-06-02,0
"Cologne",2022-06-03,0
"Cologne",2022-06-04,0
"Cologne",2022-06-05,225
"Cologne",2022-06-06,49
"Cologne",2022-06-07,22
"Cologne",2022-06-08,45
"Cologne",2022-06-09,1
"Cologne",2022-06-10,0
"Cologne",2022-06-11,0
"Cologne",2022-06-12,0
"Cologne",2022-06-13,0
"Cologne",2022-06-14,0
"Cologne",2022-06-15,0
"Cologne",2022-06-16,0
"Cologne",2022-06-17,0
"Cologne",2022-06-18,0
"Cologne",2022-06-19,96
"Cologne",2022-06-20,7
"Cologne",2022-06-21,0
"Cologne",2022-06-22,0
"Cologne",2022-06-23,34
"Cologne",2022-06-24,133
"Cologne",2022-06-25,16
"Cologne",2022-06-26,6
"Cologne",2022-06-27,37
"Cologne",2022-06-28,0
"Cologne",2022-06-29,0
"Cologne",2022-06-30,57
"Cologne",2022-07-01,0
"Cologne",2022-07-02,0
"Cologne",2022-07-03,0
"Cologne",2022-07-04,0
"Cologne",2022-07-05,0
"Cologne",2022-07-06,0
"Cologne",2022-07-07,14
"Cologne",2022-07-08,0
"Cologne",2022-07-09,0
"Cologne",2022-07-10,0
"Cologne",2022-07-11,0
"Cologne",2022-07-12,0
"Cologne",2022-07-13,2
"Cologne",2022-07-14,0
"Cologne",2022-07-15,0
"Cologne",2022-07-16,0
"Cologne",2022-07-17,0
"Cologne",2022-07-18,0
"Cologne",2022-07-19,0
"Cologne",2022-07-20,117
"Cologne",2022-07-21,65
"Cologne",2022-07-22,80
"Cologne",2022-07-23,0
"Cologne",2022-07-24,0
"Cologne",2022-07-25,0
"Cologne",2022-07-26,6
"Cologne",2022-07-27,0
"Cologne",2022-07-28,0
"Cologne",2022-07-29,0
"Cologne",2022-07-30,0
"Cologne",2022-07-31,5
"Cologne",2022-08-01,0
"Cologne",2022-08-02,0
"Cologne",2022-08-03,0
"Cologne",2022-08-04,33
"Cologne",2022-08-05,4
"Cologne",2022-08-06,0
"Cologne",2022-08-07,0
"Cologne",2022-08-08,0
"Cologne",2022-08-09,0
"Cologne",2022-08-10,0
"Cologne",2022-08-11,0
"Cologne",2022-08-12,0
"Cologne",2022-08-13,0
"Cologne",2022-08-14,0
"Cologne",2022-08-15,13
"Cologne",2022-08-16,0
"Cologne",2022-08-17,0
"Cologne",2022-08-18,0
"Cologne",2022-08-19,11
"Cologne",2022-08-20,0
"Cologne",2022-08-21,0
"Cologne",2022-08-22,0
"Cologne",2022-08-23,0
"Cologne",2022-08-24,0
"Cologne",2022-08-25,0
"Cologne",2022-08-26,0
"Cologne",2022-08-27,1
"Cologne",2022-08-28,0
"Cologne",2022-08-29,0
"Cologne",2022-08-30,55
"Cologne",2022-08-31,0
"Cologne",2022-09-01,0
"Cologne",2022-09-02,0
"Cologne",2022-09-03,3
"Cologne",2022-09-04,0
"Cologne",2022-09-05,4
"Cologne",2022-09-06,148
"Cologne",2022-09-07,52
"Cologne",2022-09-08,64
"Cologne",2022-09-09,18
"Cologne",2022-09-10,52
"Cologne",2022-09-11,0
"Cologne",2022-09-12,0
"Cologne",2022-09-13,153
"Cologne",2022-09-14,178
"Cologne",2022-09-15,2
"Cologne",2022-09-16,16
"Cologne",2022-09-17,48
"Cologne",2022-09-18,189
"Cologne",2022-09-19,28
"Cologne",2022-09-20,0
"Cologne",2022-09-21,0
"Cologne",2022-09-22,0
"Cologne",2022-09-23,0
"Cologne",2022-09-24,7
"Cologne",2022-09-25,0
"Cologne",2022-09-26,156
"Cologne",2022-09-27,61
"Cologne",2022-09-28,16
"Cologne",2022-09-29,0
"Cologne",2022-09-30,84
"Cologne",2022-10-01,49
"Cologne",2022-10-02,0
"Cologne",2022-10-03,0
"Cologne",2022-10-04,0
"Cologne",2022-10-05,0
"Cologne",2022-10-06,0
"Cologne",2022-10-07,7
"Cologne",2022-10-08,0
"Cologne",2022-10-09,0
"Cologne",2022-10-10,0
"Cologne",2022-10-11,0
"Cologne",2022-10-12,0
"Cologne",2022-10-13,33
"Cologne",2022-10-14,4
"Cologne",2022-10-15,14
"Cologne",2022-10-16,0
"Cologne",2022-10-17,102
"Cologne",2022-10-18,1
"Cologne",2022-10-19,0
"Cologne",2022-10-20,34
"Cologne",2022-10-21,70
"Cologne",2022-10-22,0
"Cologne",2022-10-23,29
"Cologne",2022-10-24,16
"Cologne",2022-10-25,0
"Cologne",2022-10-26,0
"Cologne",2022-10-27,0
"Cologne",2022-10-28,0
"Cologne",2022-10-29,0
"Cologne",2022-10-30,0
"Cologne",2022-10-31,1
"Dresden",2019-12-02,5
"Dresden",2019-12-03,0
"Dresden",2019-12-04,0
"Dresden",2019-12-05,0
"Dresden",2019-12-06,19
"Dresden",2019-12-07,0
"Dresden",2019-12-08,8
"Dresden",2019-12-09,13
"Dresden",2019-12-10,0
"Dresden",2019-12-11,0
"Dresden",2019-12-12,1
"Dresden",2019-12-13,3
"Dresden",2019-12-14,23
"Dresden",2019-12-15,35
"Dresden",2019-12-16,1
"Dresden",2019-12-17,0
"Dresden",2019-12-18,0
"Dresden",2019-12-19,0
"Dresden",2019-12-20,43
"Dresden",2019-12-21,0
"Dresden",2019-12-22,0
"Dresden",2019-12-23,3
"Dresden",2019-12-24,19
"Dresden",2019-12-25,23
"Dresden",2019-12-26,3
"Dresden",2019-12-27,2
"Dresden",2019-12-28,0
"Dresden",2019-12-29,0
"Dresden",2019-12-30,0
"Dresden",2019-12-31,0
"Dresden",2020-01-01,0
"Dresden",2020-01-02,0
"Dresden",2020-01-03,4
"Dresden",2020-01-04,27
"Dresden",2020-01-05,0
"Dresden",2020-01-06,0
"Dresden",2020-01-07,0
"Dresden",2020-01-08,71
"Dresden",2020-01-09,19
"Dresden",2020-01-10,4
"Dresden",2020-01-11,7
"Dresden",2020-01-12,0
"Dresden",2020-01-13,0
"Dresden",2020-01-14,0
"Dresden",2020-01-15,0
"Dresden",2020-01-16,0
"Dresden",2020-01-17,2
"Dresden",2020-01-18,0
"Dresden",2020-01-19,6
"Dresden",2020-01-20,0
"Dresden",2020-01-21,0
"Dresden",2020-01-22,0
"Dresden",2020-01-23,0
"Dresden",2020-01-24,0
"Dresden",2020-01-25,0
"Dresden",2020-01-26,1
"Dresden",2020-01-27,4
"Dresden",2020-01-28,10
"Dresden",2020-01-29,4
"Dresden",2020-01-30,1
"Dresden",2020-01-31,0
"Dresden",2020-02-01,28
"Dresden",2020-02-02,157
"Dresden",2020-02-03,190
"Dresden",2020-02-04,62
"Dresden",2020-02-05,5
"Dresden",2020-02-06,1
"Dresden",2020-02-07,9
"Dresden",2020-02-08,0
"Dresden",2020-02-09,61
"Dresden",2020-02-10,61
"Dresden",2020-02-11,4
"Dresden",2020-02-12,6
"Dresden",2020-02-13,15
"Dresden",2020-02-14,14
"Dresden",2020-02-15,0
"Dresden",2020-02-16,3
"Dresden",2020-02-17,2
"Dresden",2020-02-18,1
"Dresden",2020-02-19,15
"Dresden",2020-02-20,32
"Dresden",2020-02-21,0
"Dresden",2020-02-22,32
"Dresden",2020-02-23,93
"Dresden",2020-02-24,15
"Dresden",2020-02-25,3
"Dresden",2020-02-26,28
"Dresden",2020-02-27,18
"Dresden",2020-02-28,26
"Dresden",2020-02-29,27
"Dresden",2020-03-01,0
"Dresden",2020-03-02,0
"Dresden",2020-03-03,5
"Dresden",2020-03-04,0
"Dresden",2020-03-05,24
"Dresden",2020-03-06,16
"Dresden",2020-03-07,10
"Dresden",2020-03-08,0
"Dresden",2020-03-09,10
"Dresden",2020-03-10,69
"Dresden",2020-03-11,11
"Dresden",2020-03-12,12
"Dresden",2020-03-13,4
"Dresden",2020-03-14,0
"Dresden",2020-03-15,0
"Dresden",2020-03-16,0
"Dresden",2020-03-17,0
"Dresden",2020-03-18,0
"Dresden",2020-03-19,0
"Dresden",2020-03-20,45
"Dresden",2020-03-21,0
"Dresden",2020-03-22,0
"Dresden",2020-03-23,0
"Dresden",2020-03-24,0
"Dresden",2020-03-25,0
"Dresden",2020-03-26,0
"Dresden",2020-03-27,0
"Dresden",2020-03-28,0
"Dresden",2020-03-29,16
"Dresden",2020-03-30,0
"Dresden",2020-03-31,0
"Dresden",2020-04-01,0
"Dresden",2020-04-02,0
"Dresden",2020-04-03,0
"Dresden",2020-04-04,0
"Dresden",2020-04-05,0
"Dresden",2020-04-06,0
"Dresden",2020-04-07,0
"Dresden",2020-04-08,0
"Dresden",2020-04-09,0
"Dresden",2020-04-10,0
"Dresden",2020-04-11,0
"Dresden",2020-04-12,0
"Dresden",2020-04-13,14
"Dresden",2020-04-14,0
"Dresden",2020-04-15,0
"Dresden",2020-04-16,0
"Dresden",2020-04-17,0
"Dresden",2020-04-18,0
"Dresden",2020-04-19,0
"Dresden",2020-04-20,0
"Dresden",2020-04-21,0
"Dresden",2020-04-22,0
"Dresden",2020-04-23,0
"Dresden",2020-04-24,0
"Dresden",2020-04-25,0
"Dresden",2020-04-26,0
"Dresden",2020-04-27,0
"Dresden",2020-04-28,0
"Dresden",2020-04-29,63
"Dresden",2020-04-30,0
"Dresden",2020-05-01,0
"Dresden",2020-05-02,31
"Dresden",2020-05-03,0
"Dresden",2020-05-04,49
"Dresden",2020-05-05,14
"Dresden",2020-05-06,0
"Dresden",2020-05-07,0
"Dresden",2020-05-08,0
"Dresden",2020-05-09,0
"Dresden",2020-05-10,21
"Dresden",2020-05-11,131
"Dresden",2020-05-12,0
"Dresden",2020-05-13,0
"Dresden",2020-05-14,0
"Dresden",2020-05-15,0
"Dresden",2020-05-16,0
"Dresden",2020-05-17,0
"Dresden",2020-05-18,0
"Dresden",2020-05-19,0
"Dresden",2020-05-20,0
"Dresden",2020-05-21,0
"Dresden",2020-05-22,115
"Dresden",2020-05-23,43
"Dresden",2020-05-24,13
"Dresden",2020-05-25,48
"Dresden",2020-05-26,0
"Dresden",2020-05-27,27
"Dresden",2020-05-28,25
"Dresden",2020-05-29,0
"Dresden",2020-05-30,0
"Dresden",2020-05-31,0
"Dresden",2020-06-01,0
"Dresden",2020-06-02,76
"Dresden",2020-06-03,0
"Dresden",2020-06-04,56
"Dresden",2020-06-05,16
"Dresden",2020-06-06,0
"Dresden",2020-06-07,65
"Dresden",2020-06-08,0
"Dresden",2020-06-09,0
"Dresden",2020-06-10,9
"Dresden",2020-06-11,9
"Dresden",2020-06-12,0
"Dresden",2020-06-13,121
"Dresden",2020-06-14,35
"Dresden",2020-06-15,0
"Dresden",2020-06-16,0
"Dresden",2020-06-17,0
"Dresden",2020-06-18,10
"Dresden",2020-06-19,25
"Dresden",2020-06-20,2
"Dresden",2020-06-21,0
"Dresden",2020-06-22,0
"Dresden",2020-06-23,0
"Dresden",2020-06-24,48
"Dresden",2020-06-25,0
"Dresden",2020-06-26,0
"Dresden",2020-06-27,167
"Dresden",2020-06-28,46
