"country","city","date","congestion","driving","transit","walking","retail_and_recreation","grocery_and_pharmacy","parks","transit_stations","workplaces","residential","commercial","utilities","other"
"Austria","Vienna",2021-09-25,23,50.48,NA,96.08,-8,-2,92,2,-2,-4,96,54,1
"Belgium","Brussels",2021-09-25,32,48.67,105.77,136.74,-12,-6,127,5,-6,-2,101,51,1
"Belgium","Charleroi",2021-09-25,9,72.07,89.68,139.06,6,7,95,8,15,-1,103,51,1
"Czechia","Brno",2021-09-25,10,79.9,NA,172.68,-19,11,82,2,2,-8,105,50,1
"Czechia","Prague",2021-09-25,12,14.1,36.4,42.19,16,23,NA,19,10,-5,92,54,1
"Denmark","Copenhagen",2021-09-25,13,29.81,53.54,82.45,-5,-13,104,2,1,-2,89,51,1
"Estonia","Tallinn",2021-09-25,12,66.86,70.88,144.33,-12,3,15,-19,-7,0,116,51,1
"Finland","Helsinki",2021-09-25,10,33.06,47.31,51.16,-11,2,45,-24,9,0,97,50,1
"France","Grenoble",2021-09-25,21,25.01,NA,75.18,-20,0,26,-19,-7,-1,97,52,1
"France","Lille",2021-09-25,19,50.67,538.25,152.53,-13,-2,56,3,-7,-1,89,50,1
"France","Paris",2021-09-25,35,24.11,125.05,42.78,-19,-7,29,4,-7,-2,87,51,1
"Germany","Berlin",2021-09-25,27,56.46,77,109.67,-17,-2,54,-14,0,0,99,52,1
"Germany","Bremen",2021-09-25,14,29.84,NA,95.34,-15,7,106,-10,4,1,90,51,1
"Germany","Cologne",2021-09-25,26,40.44,323.77,149.56,-9,2,122,-1,1,0,98,51,1
"Germany","Dresden",2021-09-25,22,66.65,NA,205.29,-1,2,127,17,17,-3,115,52,1
"Germany","Munich",2021-09-25,23,49.43,NA,131.84,-4,2,136,-1,5,-2,97,50,1
"Greece","Athens",2021-09-25,24,40.7,NA,139.32,-8,14,89,-10,-7,-2,90,53,1
"Hungary","Budapest",2021-09-25,22,32.54,73.69,61.48,-9,-2,63,-1,5,-4,94,51,1
"Ireland","Cork",2021-09-25,27,62.45,NA,80.24,-6,17,74,-23,5,-2,100,52,1
"Ireland","Dublin",2021-09-25,32,31.02,49.61,73.71,-19,6,47,-24,-9,1,114,51,1
"Italy","Bologna",2021-09-25,23,85.52,NA,210.67,-3,4,52,0,-17,-2,97,52,1
"Italy","Catania",2021-09-25,26,86.51,NA,161.73,-2,11,18,32,-15,0,99,51,1
"Italy","Milan",2021-09-25,25,80.54,NA,158.06,-10,0,33,-10,-14,-1,102,51,1
"Italy","Rome",2021-09-25,30,64.41,93.39,110.24,-7,2,36,-11,-5,-3,104,52,1
"Netherlands","Eindhoven",2021-09-25,16,24.35,NA,98.55,3,-2,108,-1,7,-2,93,52,1
"Netherlands","Groningen",2021-09-25,18,38.6,NA,104.57,-15,-4,80,-7,-2,-1,97,50,1
"Poland","Krakow",2021-09-25,20,6.26000000000001,NA,38.63,-10,-6,47,6,8,-3,86,50,1
"Poland","Poznan",2021-09-25,23,51.76,NA,157.83,-8,1,86,-5,0,-2,110,51,1
"Portugal","Lisbon",2021-09-25,15,54.56,NA,91.66,-26,4,-1,-14,-6,3,100,50,1
"Portugal","Porto",2021-09-25,12,58.69,NA,128.63,-20,3,-8,-19,-10,5,106,50,1
"Romania","Bucharest",2021-09-25,22,13.53,NA,103.73,-16,-3,31,-13,-6,-3,95,51,1
"Spain","Alicante",2021-09-25,11,94.86,430.14,166.91,-4,9,52,10,1,0,90,50,1
"Spain","Barcelona",2021-09-25,12,40.98,423.77,72.3,-24,-4,3,-10,-13,1,98,51,1
"Spain","Madrid",2021-09-25,12,57.53,105.11,141.08,-21,-3,19,-8,-9,-1,105,50,1
"Spain","Malaga",2021-09-25,13,88.2,271.39,135.94,-7,6,31,2,5,-1,112,50,1
"Spain","Seville",2021-09-25,15,75.36,313.38,108.92,-11,-2,5,-7,-9,-2,101,51,1
"Sweden","Gothenburg",2021-09-25,11,49.69,50.28,123.72,5,8,116,-9,10,-2,95,52,1
"Sweden","Malmo",2021-09-25,12,31,17.96,59.96,4,1,58,-4,1,-1,97,50,1
"Sweden","Stockholm",2021-09-25,27,58.87,54.48,76.94,-5,-8,62,-17,-1,-2,99,51,1
"Austria","Graz",2021-09-26,11,26.22,NA,48.71,16,53,65,2,2,-5,91,53,1
"Austria","Vienna",2021-09-26,18,37.71,NA,34.31,2,34,59,7,-3,-3,94,50,1
"Belgium","Brussels",2021-09-26,18,29.83,78.6,88.21,-15,3,90,-2,-3,-1,99,51,1
"Belgium","Charleroi",2021-09-26,4,43.78,87.25,73.75,25,19,83,3,15,-1,120,52,1
"Czechia","Brno",2021-09-26,11,97.66,NA,145.51,-9,13,68,6,1,-7,110,51,1
"Czechia","Prague",2021-09-26,10,5.51000000000001,31.82,5.84999999999999,38,24,NA,25,6,-4,112,51,1
"Denmark","Copenhagen",2021-09-26,13,24.24,34.53,21.1,2,-12,90,-4,0,-2,104,51,1
"Estonia","Tallinn",2021-09-26,11,56.84,65.69,90.9,-1,8,86,-10,-6,-3,98,50,1
"Finland","Helsinki",2021-09-26,11,28.32,40.44,25.61,-6,6,112,-23,9,-2,87,53,1
"France","Grenoble",2021-09-26,13,10.05,NA,15.07,-21,5,-3,-14,-8,0,106,50,1
"France","Lille",2021-09-26,11,14.49,506.33,40.04,-5,17,68,12,5,-1,96,51,1
"France","Paris",2021-09-26,29,-0.150000000000006,85.44,-11.28,-20,0,9,6,-3,-3,93,50,1
"Germany","Berlin",2021-09-26,20,41.56,47.13,71.36,8,36,93,-2,15,-4,98,50,1
"Germany","Bremen",2021-09-26,8,18.85,NA,56.91,0,88,171,-7,11,-2,96,55,1
"Germany","Cologne",2021-09-26,18,8.36,200.55,31.5,17,86,104,6,8,-1,99,53,1
"Germany","Dresden",2021-09-26,22,76.81,NA,135.43,44,90,148,34,33,-5,84,53,1
"Germany","Munich",2021-09-26,18,33.91,NA,54.05,21,66,120,6,16,-2,96,50,1
"Greece","Athens",2021-09-26,13,33.37,NA,90.82,-7,50,94,-5,-6,-2,81,54,1
"Hungary","Budapest",2021-09-26,20,20.84,57.55,21.4,3,6,62,6,5,-5,113,51,1
"Ireland","Cork",2021-09-26,19,65.37,NA,58.64,-11,8,-8,-36,3,1,103,50,1
"Ireland","Dublin",2021-09-26,26,20.51,42.31,24.29,-19,1,14,-28,-12,3,99,52,1
"Italy","Bologna",2021-09-26,33,68.87,NA,99.06,-21,-13,-17,-14,-10,1,91,51,1
"Italy","Catania",2021-09-26,22,85.28,NA,97.69,-12,0,4,18,1,0,108,50,1
"Italy","Milan",2021-09-26,18,36.32,NA,30.96,-29,-5,-49,-33,-11,3,108,52,1
"Italy","Rome",2021-09-26,19,38.22,76.93,60.27,-13,-2,4,-15,5,-1,100,50,1
"Netherlands","Eindhoven",2021-09-26,13,6.17,NA,33.27,10,6,81,-9,8,-2,101,51,1
"Netherlands","Groningen",2021-09-26,13,17.24,NA,37.86,-9,2,117,-5,-3,-2,98,51,1
"Poland","Krakow",2021-09-26,24,14.53,NA,12.91,17,95,94,22,17,-7,101,50,1
"Poland","Poznan",2021-09-26,16,46.23,NA,100.36,-10,71,78,-7,5,-4,110,51,1
"Portugal","Lisbon",2021-09-26,9,35.6,NA,54.65,-27,7,-12,-13,-2,0,91,52,1
"Portugal","Porto",2021-09-26,10,39.48,NA,79,-19,9,-3,-10,-1,2,98,52,1
"Romania","Bucharest",2021-09-26,18,12.92,NA,91.79,-13,4,35,-10,-1,-6,102,51,1
"Spain","Alicante",2021-09-26,6,67.8,416.26,82.54,-4,51,27,8,17,-1,125,50,1
"Spain","Barcelona",2021-09-26,11,25.28,374.63,23.8,-25,8,4,-6,-5,-2,110,51,1
"Spain","Madrid",2021-09-26,12,33.13,52.93,57.48,-17,9,23,-7,-4,-2,107,51,1
"Spain","Malaga",2021-09-26,7,69.94,289.83,68.74,-2,75,14,12,22,-2,95,54,1
"Spain","Seville",2021-09-26,11,45.2,304.21,48.3,-17,17,-12,-5,-8,-2,106,51,1
"Sweden","Gothenburg",2021-09-26,10,32.72,28.6,38.86,4,6,46,-19,5,-1,106,51,1
"Sweden","Malmo",2021-09-26,11,17.6,12.85,13.6,-4,1,37,-11,1,0,94,54,1
"Sweden","Stockholm",2021-09-26,25,47.49,36.85,28.92,-8,-12,66,-24,0,-2,97,51,1
"Austria","Graz",2021-09-27,33,39.9,NA,68.3,-9,10,-8,-26,-24,4,94,51,1
"Austria","Vienna",2021-09-27,40,41.41,NA,40.46,-16,7,19,-11,-22,3,98,50,1
"Belgium","Brussels",2021-09-27,40,33.92,108.37,84.84,-15,-2,24,-25,-46,9,96,52,1
"Belgium","Charleroi",2021-09-27,11,51.23,137.36,89.42,14,18,4,-19,-35,8,93,51,1
"Czechia","Brno",2021-09-27,23,68.4,NA,193.05,-9,29,18,-8,-47,6,140,51,1
"Czechia","Prague",2021-09-27,20,10.45,48.46,15.27,36,49,NA,-14,-42,8,80,52,1
"Denmark","Copenhagen",2021-09-27,32,29.41,28.11,22.36,-9,-15,51,-16,-14,4,99,61,1
"Estonia","Tallinn",2021-09-27,30,27.24,66.1,75.27,0,4,49,-11,-19,3,111,51,1
"Finland","Helsinki",2021-09-27,17,22.6,38.75,24.08,-4,7,82,-28,-30,7,108,53,1
"France","Grenoble",2021-09-27,51,44.06,NA,77.82,-15,11,20,4,-15,2,101,50,1
"France","Lille",2021-09-27,40,39.24,648.15,76.91,-7,10,13,2,-18,3,98,55,1
"France","Paris",2021-09-27,49,-4.25,82.4,-9.2,-29,-2,-11,-7,-35,5,90,51,1
"Germany","Berlin",2021-09-27,38,27.98,33.21,32.28,-16,0,18,-22,-24,6,101,54,1
"Germany","Bremen",2021-09-27,27,21.35,NA,34.94,-13,9,81,-20,-15,4,102,58,1
"Germany","Cologne",2021-09-27,32,11.13,230.69,19.77,-10,7,26,-14,-14,4,93,51,1
"Germany","Dresden",2021-09-27,46,58.9,NA,107.26,2,14,68,3,-9,3,95,50,1
"Germany","Munich",2021-09-27,34,26.17,NA,41.14,0,13,87,-14,-16,4,96,52,1
"Greece","Athens",2021-09-27,51,37.19,NA,87.01,7,33,122,-6,-17,-1,99,51,1
"Hungary","Budapest",2021-09-27,41,21.12,72.8,12.35,-8,8,21,-13,-21,5,99,51,1
"Ireland","Cork",2021-09-27,41,52.15,NA,144.67,4,19,68,-28,-25,5,111,51,1
"Ireland","Dublin",2021-09-27,44,26.04,70.84,47.8,-14,7,17,-38,-49,12,90,52,1
"Italy","Bologna",2021-09-27,41,70.18,NA,124.14,-1,18,37,-8,-19,2,112,55,1
"Italy","Catania",2021-09-27,44,80.35,NA,134.77,4,22,15,21,-18,2,88,53,1
"Italy","Milan",2021-09-27,42,46.85,NA,64.06,-7,18,11,-24,-28,5,103,50,1
"Italy","Rome",2021-09-27,50,35.09,75.94,38.64,-5,13,1,-21,-28,4,99,51,1
"Netherlands","Eindhoven",2021-09-27,27,15.63,NA,30.71,0,5,36,-20,-25,6,105,53,1
"Netherlands","Groningen",2021-09-27,31,29.96,NA,52.95,-6,-4,67,-17,-30,5,110,54,1
"Poland","Krakow",2021-09-27,69,21.27,NA,1.56,-11,10,23,4,-12,3,111,51,1
"Poland","Poznan",2021-09-27,45,40.31,NA,123.01,-17,8,72,-10,-8,1,95,57,1
"Portugal","Lisbon",2021-09-27,36,46.06,NA,65.62,-23,14,2,-22,-39,11,103,55,1
"Portugal","Porto",2021-09-27,38,48.69,NA,88.37,-13,10,0,-17,-28,8,104,51,1
"Romania","Bucharest",2021-09-27,59,26.71,NA,110.77,-15,9,-3,-22,-33,5,78,50,1
"Spain","Alicante",2021-09-27,22,59.27,414.5,101.4,4,20,46,16,-7,1,97,53,1
"Spain","Barcelona",2021-09-27,33,28.4,385.41,29.01,-11,13,12,-7,-28,3,92,51,1
"Spain","Madrid",2021-09-27,27,25.1,59.98,37.67,-10,12,24,-11,-30,3,109,51,1
"Spain","Malaga",2021-09-27,26,57.12,302.61,81.53,1,14,28,10,-13,1,98,50,1
"Spain","Seville",2021-09-27,29,46.18,334.42,47.29,-2,10,11,0,-23,0,118,51,1
"Sweden","Gothenburg",2021-09-27,18,30.13,40.93,39.28,-6,7,21,-27,-23,7,99,53,1
"Sweden","Malmo",2021-09-27,18,16.47,13.97,11.19,-2,4,34,-20,-24,6,98,51,1
"Sweden","Stockholm",2021-09-27,32,25.63,27.32,18.77,-15,-6,46,-33,-38,9,89,52,1
"Austria","Graz",2021-09-28,32,44.19,NA,74.97,-9,11,24,-29,-20,2,117,52,1
"Austria","Vienna",2021-09-28,39,43.57,NA,53.7,-10,10,83,-8,-21,2,103,52,1
"Belgium","Brussels",2021-09-28,53,33.76,117.69,93.5,-11,6,59,-17,-32,4,83,50,1
"Belgium","Charleroi",2021-09-28,21,53.45,114.81,140.14,16,23,39,6,-9,2,103,51,1
"Czechia","Brno",2021-09-28,7,78.81,NA,163.22,-49,-72,104,-28,-81,16,86,51,1
"Czechia","Prague",2021-09-28,9,13.8,43.59,4.18000000000001,-12,-61,NA,-19,-80,19,93,51,1
"Denmark","Copenhagen",2021-09-28,37,36.25,36.4,35.42,-2,-11,98,-12,-11,2,99,51,1
"Estonia","Tallinn",2021-09-28,29,34.49,75.21,87.72,1,9,48,-10,-19,3,103,51,1
"Finland","Helsinki",2021-09-28,18,25.75,40.5,24.42,-6,5,45,-28,-31,8,87,54,1
"France","Grenoble",2021-09-28,47,45.23,NA,97.83,-13,12,20,2,-14,2,97,51,1
"France","Lille",2021-09-28,43,40.09,590.9,90.66,-6,11,31,6,-17,2,101,51,1
"France","Paris",2021-09-28,52,0.969999999999999,88.63,1.75,-24,2,4,-2,-31,3,105,50,1
"Germany","Berlin",2021-09-28,40,31.24,36.28,37.92,-15,3,8,-23,-24,6,93,54,1
"Germany","Bremen",2021-09-28,29,26.21,NA,48.32,-2,15,96,-21,-15,4,102,50,1
"Germany","Cologne",2021-09-28,37,20.79,244.7,33.85,-3,13,70,-12,-15,4,76,50,1
"Germany","Dresden",2021-09-28,39,56.4,NA,123.48,4,16,71,5,-11,3,93,51,1
"Germany","Munich",2021-09-28,37,29.07,NA,49.61,1,14,98,-14,-16,4,99,51,1
"Greece","Athens",2021-09-28,55,40.46,NA,93.98,-1,28,76,-12,-16,0,88,54,1
"Hungary","Budapest",2021-09-28,43,27.7,85.7,15.43,-5,10,49,-10,-20,4,72,51,1
"Ireland","Cork",2021-09-28,48,46.52,NA,112.57,0,16,67,-30,-24,5,105,50,1
"Ireland","Dublin",2021-09-28,52,21.11,58.8,35.58,-15,12,37,-39,-46,11,103,52,1
"Italy","Bologna",2021-09-28,53,70.78,NA,132.13,1,11,49,-9,-19,2,98,51,1
"Italy","Catania",2021-09-28,48,73.38,NA,122.75,4,19,15,14,-16,2,81,50,1
"Italy","Milan",2021-09-28,50,56.09,NA,75.02,-6,13,30,-21,-27,4,101,51,1
"Italy","Rome",2021-09-28,56,39.83,74.85,39.76,-1,13,11,-20,-27,4,83,51,1
"Netherlands","Eindhoven",2021-09-28,28,19.94,NA,39.87,6,8,91,-20,-27,5,122,50,1
"Netherlands","Groningen",2021-09-28,34,34.11,NA,69.1,1,5,101,-19,-28,4,117,52,1
"Poland","Krakow",2021-09-28,56,13.71,NA,3.39,-9,6,25,0,-27,6,99,53,1
"Poland","Poznan",2021-09-28,50,42.51,NA,114.94,-15,7,43,-24,-21,4,98,51,1
"Portugal","Lisbon",2021-09-28,43,48.11,NA,62.61,-25,15,-1,-23,-40,10,98,52,1
"Portugal","Porto",2021-09-28,41,58.03,NA,106.92,1,19,14,-8,-25,6,104,50,1
"Romania","Bucharest",2021-09-28,63,19.9,NA,87.34,-19,8,-27,-24,-33,6,100,51,1
"Spain","Alicante",2021-09-28,23,56.31,418.35,101.65,3,19,50,8,-9,1,124,50,1
"Spain","Barcelona",2021-09-28,35,26.44,370.38,25.9,-13,14,10,-6,-27,3,105,52,1
"Spain","Madrid",2021-09-28,30,29.17,65.95,43.03,-14,9,18,-13,-30,3,102,51,1
"Spain","Malaga",2021-09-28,25,52.25,299.74,79.15,1,14,33,12,-14,1,86,53,1
"Spain","Seville",2021-09-28,29,43.57,355.16,49.4,-4,8,13,-2,-22,0,92,51,1
"Sweden","Gothenburg",2021-09-28,24,32.92,35.93,50.33,-4,8,93,-21,-26,6,97,51,1
"Sweden","Malmo",2021-09-28,20,19.63,2.79000000000001,18.28,-1,7,71,-17,-27,5,79,50,1
"Sweden","Stockholm",2021-09-28,33,31.67,49.02,22.3,-18,-10,25,-31,-38,9,106,50,1
"Austria","Graz",2021-09-29,42,61.91,NA,105.08,-10,10,-8,-30,-26,3,79,54,1
"Austria","Vienna",2021-09-29,36,46.4,NA,54.02,-15,7,30,-12,-24,3,85,58,1
"Belgium","Brussels",2021-09-29,52,36.96,116.64,90.47,-17,5,15,-19,-33,6,104,51,1
"Belgium","Charleroi",2021-09-29,23,61.27,111.94,126.11,13,22,16,2,-12,3,91,50,1
"Czechia","Brno",2021-09-29,44,74,NA,181.47,-12,31,28,1,-21,3,123,52,1
"Czechia","Prague",2021-09-29,53,38.39,67.87,17.4,22,39,NA,2,-10,2,100,52,1
"Denmark","Copenhagen",2021-09-29,40,45.65,41.75,35,-11,-17,35,-15,-14,4,97,51,1
"Estonia","Tallinn",2021-09-29,26,31.17,71.11,81.18,-2,4,36,-14,-23,3,107,52,1
"Finland","Helsinki",2021-09-29,18,29.05,36.81,22.71,-6,5,43,-27,-32,7,99,54,1
"France","Grenoble",2021-09-29,39,47.68,NA,121.92,-14,12,22,2,-17,2,91,55,1
"France","Lille",2021-09-29,39,44.11,621.16,97.49,-10,8,14,-2,-18,2,94,56,1
"France","Paris",2021-09-29,51,1.48999999999999,94.69,2.09,-27,-5,-8,-10,-32,4,100,53,1
"Germany","Berlin",2021-09-29,42,32.59,35.31,28.22,-21,-1,-2,-23,-25,6,108,52,1
"Germany","Bremen",2021-09-29,28,31.26,NA,36.65,-8,10,27,-23,-18,5,91,51,1
"Germany","Cologne",2021-09-29,42,22.47,244.35,31.34,-9,9,13,-18,-17,5,109,51,1
"Germany","Dresden",2021-09-29,37,58.89,NA,115.54,3,14,61,1,-13,2,108,51,1
"Germany","Munich",2021-09-29,39,36.44,NA,59.9,-1,11,75,-16,-17,4,92,50,1
"Greece","Athens",2021-09-29,57,42.97,NA,93.63,-1,33,89,-12,-18,0,97,56,1
"Hungary","Budapest",2021-09-29,43,29.83,88.47,17.18,-9,7,28,-13,-20,4,109,50,1
"Ireland","Cork",2021-09-29,50,51.56,NA,96,1,16,64,-26,-21,5,103,52,1
"Ireland","Dublin",2021-09-29,55,25,55.79,37.97,-16,11,25,-40,-46,12,103,52,1
"Italy","Bologna",2021-09-29,44,65.08,NA,124.18,-2,8,37,-11,-18,2,104,57,1
"Italy","Catania",2021-09-29,45,77.99,NA,118.28,2,20,10,6,-19,2,104,51,1
"Italy","Milan",2021-09-29,48,53.07,NA,70.38,-8,12,17,-24,-27,4,105,60,1
"Italy","Rome",2021-09-29,55,46.01,78.16,39.8,-4,11,9,-22,-28,3,85,50,1
"Netherlands","Eindhoven",2021-09-29,30,27.33,NA,48.51,-4,-1,18,-21,-23,7,85,50,1
"Netherlands","Groningen",2021-09-29,38,37.24,NA,64.45,-12,-5,9,-22,-28,6,107,52,1
"Poland","Krakow",2021-09-29,58,22.89,NA,11.72,-12,9,23,-2,-27,5,85,50,1
"Poland","Poznan",2021-09-29,47,45.81,NA,124.02,-15,12,58,-17,-23,3,106,50,1
"Portugal","Lisbon",2021-09-29,45,53.73,NA,64.27,-15,13,-1,-20,-38,8,115,51,1
"Portugal","Porto",2021-09-29,36,45.17,NA,83.18,-7,15,13,-11,-23,6,118,51,1
"Romania","Bucharest",2021-09-29,62,20.83,NA,100.16,-16,8,-21,-23,-33,6,94,51,1
"Spain","Alicante",2021-09-29,20,61.18,411.26,107.13,2,18,53,7,-9,1,95,52,1
"Spain","Barcelona",2021-09-29,37,29.49,375.37,24.7,-13,12,3,-10,-27,4,95,51,1
"Spain","Madrid",2021-09-29,31,33.89,73.46,48.01,-14,11,17,-14,-30,3,81,50,1
"Spain","Malaga",2021-09-29,25,55.89,291.55,82.48,0,12,29,9,-17,1,98,50,1
"Spain","Seville",2021-09-29,28,49.61,333.37,55.68,-6,8,6,-5,-22,0,104,51,1
"Sweden","Gothenburg",2021-09-29,21,35.13,41.38,53.2,-8,2,29,-29,-25,6,91,51,1
"Sweden","Malmo",2021-09-29,25,27.47,27.69,24.3,-12,-9,13,-22,-25,6,99,51,1
"Sweden","Stockholm",2021-09-29,32,34,41.6,36.66,-16,-12,31,-32,-38,8,83,50,1
"Austria","Graz",2021-09-30,39,82.63,NA,189.54,4,15,2,-26,-23,2,106,51,1
"Austria","Vienna",2021-09-30,38,49.65,NA,64.84,-13,8,44,-11,-24,3,100,51,1
"Belgium","Brussels",2021-09-30,54,37.46,133.78,103.87,-16,3,25,-19,-32,5,98,50,1
"Belgium","Charleroi",2021-09-30,22,60.43,121,135.29,21,24,18,1,-10,3,82,54,1
"Czechia","Brno",2021-09-30,44,78.66,NA,177.03,-9,23,47,1,-21,2,88,52,1
"Czechia","Prague",2021-09-30,49,35.56,65.91,20.85,24,27,NA,3,-11,3,95,50,1
"Denmark","Copenhagen",2021-09-30,61,73.69,61.84,49.1,1,-7,29,-7,-12,2,104,52,1
"Estonia","Tallinn",2021-09-30,27,41.45,67.2,76.8,-2,3,12,-17,-22,4,94,51,1
"Finland","Helsinki",2021-09-30,19,34.6,55.03,33.2,-7,8,37,-30,-31,7,102,50,1
"France","Grenoble",2021-09-30,43,50.99,NA,121.96,-16,12,13,-2,-14,2,102,52,1
"France","Lille",2021-09-30,37,45.44,680.63,121.39,-9,10,0,-3,-16,2,92,51,1
"France","Paris",2021-09-30,52,3.89,98.88,9.34999999999999,-24,2,9,-2,-29,3,92,50,1
"Germany","Berlin",2021-09-30,44,41.38,46.79,49.32,-9,10,17,-21,-24,5,124,51,1
"Germany","Bremen",2021-09-30,29,31.89,NA,46.68,0,23,54,-22,-16,4,121,52,1
"Germany","Cologne",2021-09-30,42,27.68,283.62,47.06,-1,16,39,-11,-15,3,86,50,1
"Germany","Dresden",2021-09-30,48,71.06,NA,132.27,8,17,82,5,-9,2,114,50,1
"Germany","Munich",2021-09-30,42,40.58,NA,71.39,1,15,74,-14,-16,3,96,55,1
"Greece","Athens",2021-09-30,60,53.2,NA,108.47,0,38,74,-10,-16,0,89,51,1
"Hungary","Budapest",2021-09-30,53,34.26,94.54,22.13,-9,6,-3,-12,-21,5,106,50,1
"Ireland","Cork",2021-09-30,50,49.38,NA,116.22,1,19,50,-30,-23,5,93,51,1
"Ireland","Dublin",2021-09-30,53,26.26,54.69,39.44,-16,8,-1,-39,-46,12,115,51,1
"Italy","Bologna",2021-09-30,42,66.55,NA,116.19,-3,11,23,-12,-19,3,99,51,1
"Italy","Catania",2021-09-30,47,78.2,NA,124.98,1,19,2,12,-20,2,107,52,1
"Italy","Milan",2021-09-30,45,52.25,NA,70.97,-7,11,14,-23,-26,4,114,51,1
"Italy","Rome",2021-09-30,60,48.21,83.74,49.19,-5,13,9,-20,-26,4,93,51,1
"Netherlands","Eindhoven",2021-09-30,27,25.19,NA,53.04,2,5,38,-24,-26,6,92,51,1
"Netherlands","Groningen",2021-09-30,40,43.68,NA,88.04,-9,2,49,-22,-25,5,97,51,1
"Poland","Krakow",2021-09-30,73,36.22,NA,30.21,-8,11,7,0,-26,6,99,51,1
"Poland","Poznan",2021-09-30,51,53.57,NA,181.9,-9,13,64,-17,-20,3,82,53,1
"Portugal","Lisbon",2021-09-30,41,51.38,NA,68.44,-18,17,6,-18,-37,8,99,53,1
"Portugal","Porto",2021-09-30,37,53.75,NA,91.62,-6,20,31,-8,-25,5,101,50,1
"Romania","Bucharest",2021-09-30,64,24.92,NA,109.48,-16,10,-8,-25,-31,5,90,51,1
"Spain","Alicante",2021-09-30,22,76.57,456.39,137.77,3,19,39,13,-8,1,83,51,1
"Spain","Barcelona",2021-09-30,40,41.41,461.49,36.68,-10,15,5,-6,-26,3,103,64,1
"Spain","Madrid",2021-09-30,32,46.03,104.92,67.54,-12,11,14,-13,-29,3,90,50,1
"Spain","Malaga",2021-09-30,22,63.28,327.94,93.27,0,17,32,8,-15,0,101,52,1
"Spain","Seville",2021-09-30,28,64.6,395.32,64.65,-5,9,8,-6,-21,0,111,51,1
"Sweden","Gothenburg",2021-09-30,25,38.63,33.74,43.09,-6,5,24,-26,-25,7,111,51,1
"Sweden","Malmo",2021-09-30,23,26.04,16.12,16.87,-1,1,-4,-24,-27,6,104,50,1
"Sweden","Stockholm",2021-09-30,37,33.15,34.35,25.44,-18,-11,5,-35,-37,9,100,56,1
"Austria","Graz",2021-10-01,31,64.29,NA,124.19,-4,19,9,-28,-22,1,104,50,1
"Austria","Vienna",2021-10-01,35,62.5,NA,93.2,-10,8,58,-8,-26,1,97,58,1
"Belgium","Brussels",2021-10-01,51,43.09,137.34,84.45,-15,4,12,-12,-35,5,104,52,1
"Belgium","Charleroi",2021-10-01,23,81.67,122.11,138.43,15,24,13,0,-10,3,100,52,1
"Czechia","Brno",2021-10-01,53,108.31,NA,169.5,-14,21,54,4,-21,0,105,50,1
"Czechia","Prague",2021-10-01,52,48.42,62.4,42.49,18,26,NA,4,-8,1,100,51,1
"Denmark","Copenhagen",2021-10-01,32,52.8,82.16,92.54,-5,-9,74,-9,-13,1,109,52,1
"Estonia","Tallinn",2021-10-01,26,74.19,105.61,154.37,-6,5,11,-21,-24,3,115,51,1
"Finland","Helsinki",2021-10-01,19,44.24,59.54,51.23,-7,3,34,-29,-31,6,106,50,1
"France","Grenoble",2021-10-01,41,51.47,NA,120.23,-13,12,11,1,-18,2,95,51,1
"France","Lille",2021-10-01,44,56.59,658.73,114.22,-12,10,-7,-4,-19,4,102,53,1
"France","Paris",2021-10-01,54,10.47,110.76,11.22,-29,-5,-22,-5,-34,6,79,50,1
"Germany","Berlin",2021-10-01,43,54.15,60.51,72.82,-13,5,22,-21,-24,4,76,50,1
"Germany","Bremen",2021-10-01,49,79.81,NA,108.31,0,15,69,-10,-15,3,99,53,1
"Germany","Cologne",2021-10-01,45,56.92,385.96,107.6,-1,14,61,-10,-16,3,102,51,1
"Germany","Dresden",2021-10-01,39,81.65,NA,185.33,6,13,82,6,-11,1,98,51,1
"Germany","Munich",2021-10-01,37,62.29,NA,112.33,-1,12,93,-11,-17,2,112,51,1
"Greece","Athens",2021-10-01,59,54.54,NA,137.06,-5,32,55,-11,-17,0,88,52,1
"Hungary","Budapest",2021-10-01,41,45.11,100.66,51.01,-8,6,30,-11,-21,3,98,51,1
"Ireland","Cork",2021-10-01,54,64.13,NA,82.25,1,20,52,-29,-23,4,113,51,1
"Ireland","Dublin",2021-10-01,62,48.82,56.84,54.12,-15,10,11,-35,-44,11,93,51,1
"Italy","Bologna",2021-10-01,52,95.97,NA,162.65,-1,17,36,-7,-19,1,95,52,1
"Italy","Catania",2021-10-01,47,81.46,NA,133.51,-2,24,1,13,-19,3,96,51,1
"Italy","Milan",2021-10-01,44,73.39,NA,107.6,-7,14,26,-23,-27,4,98,53,1
"Italy","Rome",2021-10-01,57,68.49,94.07,86.19,-6,14,17,-18,-25,2,91,51,1
"Netherlands","Eindhoven",2021-10-01,27,38.5,NA,74.12,-4,2,42,-24,-23,5,93,53,1
"Netherlands","Groningen",2021-10-01,39,58.64,NA,107.14,-4,0,51,-14,-24,3,101,52,1
"Poland","Krakow",2021-10-01,60,50.12,NA,64.66,-8,11,18,-1,-24,3,85,54,1
"Poland","Poznan",2021-10-01,50,70.32,NA,195.12,-12,10,63,-15,-20,2,97,52,1
"Portugal","Lisbon",2021-10-01,46,86.54,NA,124.3,-22,16,-1,-15,-37,6,116,51,1
